ID;SPOORTAK_IDENTIFICATIE;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;GEOCODE;GEOCODE_KM_VAN;GEOCODE_KM_TOT;RICHTING_VOLGENS_GEOCODEKM
1432668;003_2327R_84.4;0;0,51;003__;84,369;84,878;MEE
1432512;003_2329L_84.4;0;0,06;003__;84,388;84,447;MEE
1440010;003_2329R_84.4;0;0,493;003__;84,388;84,877;MEE
1432511;003_2331pV_84.4;0;0,034;003__;84,441;84,407;TEGEN
1432669;003_2331qV_84.4;0;0,034;003__;84,441;84,407;TEGEN
1432670;003_2333L_84.4;0;0,456;003__;84,424;84,878;MEE
1440123;003_2333R_84.4;0;0,455;003__;84,424;84,878;MEE
1432514;003_2335L_84.4;0;0,043;003__;84,447;84,49;MEE
1439512;003_2335R_84.4;0;0,433;003__;84,447;84,877;MEE
1432515;003_2337L_84.5;0;0,06;003__;84,49;84,55;MEE
1432535;003_2337R_84.5;0;0,389;003__;84,49;84,878;MEE
1432536;003_2339L_84.6;0;0,329;003__;84,55;84,878;MEE
1432537;003_2339R_84.6;0;0,329;003__;84,55;84,878;MEE
1433140;004_1L_101.6;0;0,156;004__;101,644;101,8;MEE
1433139;004_1L_101.6;0,156;0,858;653_a;101,8;102,502;MEE
1433141;004_1R_101.6;0;0,099;004__;101,644;101,743;MEE
1438867;004_1V_101.6;0;14,663;004__;101,644;87;TEGEN
1438612;004_1V_101.6;14,663;15,138;548__;87;86,526;TEGEN
1436916;004_3L_101.7;0;14,765;004__;101,743;87;TEGEN
1436917;004_3L_101.7;14,765;15,183;548__;87;86,583;TEGEN
1430955;004_3V_101.7;0;0,057;004__;101,743;101,8;MEE
1430954;004_3V_101.7;0,057;0,14;653_a;101,8;101,883;MEE
1432279;005_115L_126.6;0;0,345;005__;126,624;126,969;MEE
1432783;005_115R_126.6;0;0,345;005__;126,624;126,969;MEE
1437521;005_55L_109.5;0;0,582;005__;109,543;110,124;MEE
1437520;005_55R_109.5;0;0,582;005__;109,543;110,124;MEE
1426842;005_65V_110.1;0;4,085;005__;110,124;114,191;MEE
1426976;005_75L_114.2;0;0,103;005__;114,191;114,293;MEE
1426902;005_75R_114.2;0;0,807;005__;114,191;114,997;MEE
1426824;005_77L_114.3;0;0,663;005__;114,293;114,956;MEE
1427036;005_77R_114.3;0;0,663;005__;114,293;114,956;MEE
1432278;005_93V_115.0;0;0,041;005__;114,956;114,997;MEE
1433890;005_97V_115.0;0;11,627;005__;114,997;126,624;MEE
1438619;006_1003L_3.6;0;0,741;006__;3,594;4,336;MEE
1438626;006_1003R_3.6;0;0,846;006__;3,594;4,439;MEE
1430978;006_1009AL_4.3;0;5,832;006__;4,336;10,164;MEE
1438620;006_1009AR_4.3;0;0,103;006__;4,336;4,439;MEE
1438728;006_1009BV_4.4;0;5,629;006__;4,439;10,063;MEE
1430698;006_1017AL_10.1;0;0,102;006__;10,063;10,164;MEE
1426901;006_1017AR_10.1;0;0,438;006__;10,063;10,5;MEE
1426900;006_1017AR_10.1;0,438;1,013;600_b;10,5;11,076;MEE
1438265;006_1017BV_10.2;0;0,336;006__;10,164;10,5;MEE
1438266;006_1017BV_10.2;0,336;0,911;600_b;10,5;11,076;MEE
1427328;007_151L_4.3;0;0,638;007__;4,287;4,922;MEE
1427156;007_151R_4.3;0;0,637;007__;4,287;4,922;MEE
1427074;007_151V_4.3;0;3,889;007__;4,287;0,4;TEGEN
1427073;007_151V_4.3;3,889;3,99;600_a;0,4;0,3;TEGEN
1427075;007_151V_4.3;3,99;4,016;600_b;11,223;11,198;TEGEN
1427349;007_157V_4.9;0;0,176;007__;4,922;5,1;MEE
1427348;007_157V_4.9;0,176;2,977;200__;5,1;7,898;MEE
1426999;008_1215L_9.5;0;0,756;008__;9,501;10,257;MEE
1427080;008_1215R_9.5;0;0,756;008__;9,501;10,257;MEE
1427601;008_1221V_10.3;0;10,271;008__;10,257;20,518;MEE
1433145;008_1231L_20.5;0;0,328;008__;20,518;20,848;MEE
1435168;008_1231R_20.5;0;0,327;008__;20,518;20,848;MEE
1435898;008_1235V_20.8;0;0,544;008__;20,848;21,389;MEE
1439374;008_1245L_21.4;0;0,54;008__;21,389;21,929;MEE
1439382;008_1245R_21.4;0;0,541;008__;21,389;21,929;MEE
1436182;008_1253V_21.9;0;0,158;008__;21,929;22,087;MEE
1431574;008_1255L_22.1;0;0,246;008__;22,087;22,332;MEE
1428143;008_1255R_22.1;0;15,145;008__;22,087;37,217;MEE
1429745;008_1267L_37.2;0;0,372;008__;37,217;37,588;MEE
1429574;008_1267R_37.2;0;0,373;008__;37,217;37,588;MEE
1439331;008_1273V_37.6;0;12,723;008__;37,588;50,294;MEE
1436682;008_931L_22.4;0;0,03;008__;22,363;22,334;TEGEN
1436637;008_931R_22.4;0;0,035;008__;22,363;22,328;TEGEN
1437162;008_931V_22.4;0;0,072;008__;22,363;22,435;MEE
1437161;008_934L_22.3;0;0,117;008__;22,328;22,212;TEGEN
1436638;008_934R_22.3;0;0,1;008__;22,328;22,23;TEGEN
1435169;009_101V_138.5;0;0,006;009__;138,539;138,545;MEE
1431408;009_103AL_138.5;0;0,062;009__;138,545;138,607;MEE
1432976;009_103AR_138.5;0;0,233;009__;138,545;138,777;MEE
1432942;009_103BV_138.6;0;0,111;009__;138,607;138,716;MEE
1428491;009_105AL_138.7;0;9,578;009__;138,716;148,209;MEE
1432977;009_105AR_138.7;0;0,06;009__;138,716;138,777;MEE
1434613;009_105BV_138.8;0;9,455;009__;138,777;148,147;MEE
1433003;009_115AL_148.1;0;0,062;009__;148,147;148,209;MEE
1433002;009_115AR_148.1;0;1,3;009__;148,147;149,437;MEE
1433004;009_115BV_148.2;0;0,012;009__;148,209;148,221;MEE
1432122;009_117L_148.2;0;0,699;009__;148,221;148,914;MEE
1432077;009_117R_148.2;0;0,698;009__;148,221;148,914;MEE
1432123;009_129V_148.9;0;0,468;009__;148,914;149,378;MEE
1432978;009_131AR_149.4;0;0,06;009__;149,378;149,437;MEE
1436370;009_17L_114.6;0;0,683;009__;114,589;115,271;MEE
1435733;009_17R_114.6;0;0,681;009__;114,589;115,271;MEE
1435630;009_21AL_114.7;0;0,064;009__;114,652;114,716;MEE
1439890;009_21AR_114.7;0;0,198;009__;114,652;114,849;MEE
1429002;009_21AV_114.7;0;0,307;009__;114,652;114,346;TEGEN
1435888;009_21BV_114.7;0;0,229;009__;114,716;114,945;MEE
1433063;009_25AL_165.8;0;0,048;009__;165,806;165,854;MEE
1432490;009_25AR_165.8;0;0,094;009__;165,806;165,9;MEE
1432491;009_25AR_165.8;0,094;0,389;550__;25,191;25,486;MEE
1426866;009_25AV_165.8;0;16,47;009__;165,806;149,437;TEGEN
1433065;009_25BpV_165.9;0;0,034;009__;165,871;165,837;TEGEN
1433064;009_25BqV_165.9;0;0,034;009__;165,87;165,837;TEGEN
1426818;009_25BR_165.9;0;16,582;009__;165,854;149,378;TEGEN
1435236;009_25V_114.9;0;0,396;009__;114,945;115,345;MEE
1432449;009_27L_165.8;0;0,036;009__;165,854;165,889;MEE
1433170;009_27L_165.8;0,036;0,16;550__;25,178;25,301;MEE
1432427;009_27R_165.8;0;0,046;009__;165,854;165,9;MEE
1432426;009_27R_165.8;0,046;0,227;550__;25,19;25,371;MEE
1434362;009_33V_115.3;0;0,012;009__;115,271;115,283;MEE
1434361;009_35AL_115.3;0;11,527;009__;115,283;126,794;MEE
1435981;009_35AR_115.3;0;0,061;009__;115,283;115,345;MEE
1436190;009_35BV_115.3;0;11,405;009__;115,345;126,735;MEE
1432073;009_45AL_126.7;0;0,06;009__;126,735;126,794;MEE
1431615;009_45AR_126.7;0;1,048;009__;126,735;127,781;MEE
1440070;009_45BV_126.8;0;0,929;009__;126,794;127,722;MEE
1429433;009_5AL_114.1;0;0,507;009__;114,082;114,589;MEE
1428487;009_5AR_114.1;0;0,06;009__;114,082;114,141;MEE
1428811;009_5AV_114.1;0;12,485;009__;114,082;101,6;TEGEN
1428810;009_5AV_114.1;12,485;12,621;502_b;101,6;101,464;TEGEN
1433185;009_5BL_114.1;0;12,551;009__;114,141;101,6;TEGEN
1433184;009_5BL_114.1;12,551;12,783;502_b;101,6;101,368;TEGEN
1432626;009_5BV_114.1;0;0,056;009__;114,141;114,197;MEE
1426868;009_67AL_127.7;0;9,885;009__;127,722;137,59;MEE
1431618;009_67AR_127.7;0;0,06;009__;127,722;127,781;MEE
1432571;009_67BV_127.8;0;9,885;009__;127,781;137,649;MEE
1432572;009_83AL_137.6;0;0,205;009__;137,59;137,794;MEE
1432036;009_83AR_137.6;0;0,06;009__;137,59;137,649;MEE
1432037;009_83BV_137.6;0;0,073;009__;137,649;137,722;MEE
1432038;009_85AL_137.7;0;0,073;009__;137,722;137,794;MEE
1428246;009_85AR_137.7;0;0,201;009__;137,722;137,923;MEE
1431407;009_85BV_137.8;0;0,815;009__;137,794;138,607;MEE
1428245;009_87L_137.9;0;0,619;009__;137,923;138,539;MEE
1429118;009_87R_137.9;0;0,619;009__;137,923;138,539;MEE
1428488;009_9L_114.2;0;0,748;009__;114,197;114,945;MEE
1435629;009_9R_114.2;0;0,519;009__;114,197;114,716;MEE
1433043;010_2209L_73.8;0;0,005;552_a;73,805;73,8;TEGEN
1433715;010_2209L_73.8;0,005;0,217;010__;73,8;73,6;TEGEN
1433714;010_2209L_73.8;0,217;0,313;552_b;83,703;83,8;MEE
1433042;010_2209L_73.8;0,313;0,408;003__;83,8;83,894;MEE
1433677;010_2209R_73.8;0;0,005;552_a;73,805;73,8;TEGEN
1434116;010_2209R_73.8;0,005;0,251;010__;73,8;73,571;TEGEN
1434115;010_2209R_73.8;0,251;0,314;552_b;83,736;83,8;MEE
1433676;010_2209R_73.8;0,314;0,52;003__;83,8;84,005;MEE
1439980;011_10L_67.9;0;0,729;011__;67,89;68,615;MEE
1439979;011_10R_67.9;0;0,77;011__;67,89;68,655;MEE
1432114;011_11L_67.9;0;0,034;011__;67,872;67,906;MEE
1432115;011_11R_67.9;0;0,036;011__;67,872;67,908;MEE
1431869;011_12L_67.9;0;0,727;011__;67,906;68,626;MEE
1431515;011_12R_67.9;0;0,038;011__;67,906;67,944;MEE
1431607;011_13L_67.9;0;0,074;011__;67,908;67,982;MEE
1431767;011_13R_67.9;0;0,886;011__;67,908;68,779;MEE
1431647;011_14L_67.9;0;0,662;011__;67,944;68,6;MEE
1432023;011_14R_67.9;0;0,663;011__;67,944;68,6;MEE
1439004;011_15L_68.0;0;0,642;011__;67,982;68,613;MEE
1427261;011_15R_68.0;0;0,042;011__;67,982;68,024;MEE
1427296;011_16L_68.0;0;0,544;011__;68,024;68,558;MEE
1427097;011_16R_68.0;0;0,545;011__;68,024;68,558;MEE
1429826;011_28L_68.5;0;0,339;011__;68,504;68,846;MEE
1431648;011_28R_68.5;0;0,112;011__;68,504;68,615;MEE
1431552;011_293AL_70.2;0;0,136;011__;70,234;70,099;TEGEN
1431722;011_293AR_70.2;0;0,06;011__;70,234;70,174;TEGEN
1426924;011_293BL_70.2;0;0,626;011__;70,174;70,8;MEE
1426937;011_293BL_70.2;0,626;1,226;549_b;70,8;71,4;MEE
1426936;011_293BL_70.2;1,226;3,627;010__;71,4;73,8;MEE
1426938;011_293BL_70.2;3,627;3,823;552_a;73,8;73,995;MEE
1432860;011_293BV_70.2;0;0,133;011__;70,174;70,042;TEGEN
1432795;011_295R_70.1;0;0,241;011__;70,099;70,339;MEE
1431845;011_295V_70.1;0;0,166;011__;70,099;69,932;TEGEN
1432794;011_297AL_70.1;0;0,102;011__;70,144;70,042;TEGEN
1432647;011_297AR_70.1;0;0,176;011__;70,144;69,968;TEGEN
1431356;011_297AV_70.1;0;0,656;011__;70,144;70,8;MEE
1431355;011_297AV_70.1;0,656;1,256;549_b;70,8;71,4;MEE
1432603;011_297AV_70.1;1,256;3,655;010__;71,4;73,8;MEE
1432604;011_297AV_70.1;3,655;3,855;552_a;73,8;74;MEE
1431357;011_297AV_70.1;3,855;4,279;552_b;83,294;82,874;TEGEN
1432649;011_297BV_70.0;0;0,009;011__;70,042;70,033;TEGEN
1431846;011_299AL_70.0;0;0,04;011__;70,033;69,993;TEGEN
1432648;011_299AR_70.0;0;0,065;011__;70,033;69,968;TEGEN
1438750;011_299BV_70.0;0;2,793;011__;69,968;67,168;TEGEN
1431650;011_29V_68.6;0;0,057;011__;68,558;68,613;MEE
1431572;011_301AL_70.0;0;0,06;011__;69,993;69,932;TEGEN
1430058;011_301AR_70.0;0;2,613;011__;69,993;67,373;TEGEN
1431561;011_301BV_69.9;0;0,026;011__;69,932;69,906;TEGEN
1431560;011_303L_69.9;0;0,027;011__;69,906;69,879;TEGEN
1439796;011_303R_69.9;0;0,103;011__;69,906;69,804;TEGEN
1432838;011_305L_69.9;0;0,042;011__;69,879;69,839;TEGEN
1429068;011_307L_69.8;0;0,041;011__;69,804;69,764;TEGEN
1439770;011_311L_69.8;0;0,205;011__;69,839;69,638;TEGEN
1432210;011_311R_69.8;0;0,053;011__;69,839;69,786;TEGEN
1432447;011_315L_69.6;0;0,04;011__;69,638;69,598;TEGEN
1433203;011_315R_69.6;0;0,414;011__;69,638;69,224;TEGEN
1432446;011_317L_69.6;0;0,278;011__;69,598;69,319;TEGEN
1431675;011_31V_68.6;0;0,027;011__;68,6;68,626;MEE
1431649;011_32V_68.6;0;0,04;011__;68,613;68,653;MEE
1434465;011_33V_68.6;0;0,04;011__;68,615;68,655;MEE
1431676;011_34V_68.6;0;0,026;011__;68,626;68,653;MEE
1434657;011_35V_68.7;0;0,016;011__;68,655;68,671;MEE
1432624;011_36V_68.7;0;0,018;011__;68,653;68,671;MEE
1432503;011_37ApV_68.7;0;0,031;011__;68,686;68,655;TEGEN
1432502;011_37AqV_68.7;0;0,031;011__;68,686;68,656;TEGEN
1429656;011_37BL_68.7;0;0,31;011__;68,671;68,984;MEE
1432072;011_37BR_68.7;0;0,016;011__;68,671;68,687;MEE
1431871;011_38L_68.7;0;0,218;011__;68,687;68,908;MEE
1432504;011_38R_68.7;0;0,092;011__;68,687;68,779;MEE
1432771;011_39ApV_68.8;0;0,034;011__;68,796;68,762;TEGEN
1432505;011_39AqV_68.8;0;0,034;011__;68,796;68,762;TEGEN
1431870;011_39BL_68.8;0;0,128;011__;68,779;68,908;MEE
1439771;011_39BR_68.8;0;0,124;011__;68,779;68,903;MEE
1431439;011_441AR_67.2;0;0,057;011__;67,168;67,225;MEE
1427260;011_441BV_67.2;0;0,009;011__;67,225;67,234;MEE
1429562;011_443L_67.2;0;0,139;011__;67,234;67,373;MEE
1439539;011_443R_67.2;0;0,746;011__;67,234;67,977;MEE
1433125;011_58L_68.9;0;0,052;011__;68,904;68,956;MEE
1433126;011_58R_68.9;0;0,064;011__;68,904;68,967;MEE
1431963;011_58V_68.9;0;0,071;011__;68,904;68,831;TEGEN
1427980;011_61AL_68.9;0;0,029;011__;68,956;68,985;MEE
1432486;011_61ApV_68.9;0;0,034;011__;68,939;68,973;MEE
1433129;011_61AqV_68.9;0;0,034;011__;68,939;68,973;MEE
1433130;011_61AR_68.9;0;0,363;011__;68,956;69,319;MEE
1432487;011_61BR_69.0;0;0,052;011__;68,956;68,903;TEGEN
1428016;011_62L_69.0;0;0,24;011__;68,985;69,224;MEE
1428015;011_62R_69.0;0;0,613;011__;68,985;69,598;MEE
1433128;011_64R_68.9;0;0,064;011__;68,903;68,967;MEE
1430641;011_65V_68.9;0;0,076;011__;68,908;68,984;MEE
1433127;011_66V_69.0;0;0,352;011__;68,967;69,319;MEE
1430543;011_67AL_69.0;0;0,04;011__;68,984;69,024;MEE
1429657;011_67ApV_69.0;0;0,033;011__;68,967;69;MEE
1430642;011_67AqV_69.0;0;0,033;011__;68,967;69;MEE
1429828;011_67AR_69.0;0;0,051;011__;68,984;69,035;MEE
1430547;011_68AL_69.0;0;0,029;011__;69,024;69,053;MEE
1437699;011_68ApV_69.0;0;0,034;011__;69,007;69,041;MEE
1436674;011_68AqV_69.0;0;0,034;011__;69,007;69,041;MEE
1428562;011_68AR_69.0;0;0,763;011__;69,024;69,786;MEE
1429830;011_68BR_69.0;0;0,053;011__;69,024;68,971;TEGEN
1438002;011_70L_68.8;0;0,232;011__;68,846;68,612;TEGEN
1429827;011_70V_68.8;0;0,044;011__;68,846;68,891;MEE
1437913;011_71L_68.9;0;0,256;011__;68,891;68,632;TEGEN
1432941;011_71V_68.9;0;0,027;011__;68,891;68,918;MEE
1440099;011_72L_68.9;0;0,275;011__;68,918;68,639;TEGEN
1437697;011_72V_68.9;0;0,027;011__;68,918;68,945;MEE
1431325;011_73L_68.9;0;0,924;011__;68,881;69,804;MEE
1437698;011_73R_68.9;0;0,064;011__;68,881;68,945;MEE
1438370;011_73V_68.9;0;1,505;011__;68,881;67,373;TEGEN
1429779;011_74V_68.9;0;0,027;011__;68,945;68,971;MEE
1429829;011_75R_69.0;0;0,065;011__;68,971;69,035;MEE
1439772;011_76V_69.0;0;0,19;011__;69,035;69,224;MEE
1428738;011_7L_67.8;0;0,027;011__;67,821;67,849;MEE
1432113;011_7R_67.8;0;0,051;011__;67,821;67,872;MEE
1429744;011_7V_67.8;0;0,345;011__;67,821;67,477;TEGEN
1428293;011_801L_68.0;0;0,141;011__;67,977;68,116;MEE
1428292;011_801R_68.0;0;0,835;011__;67,977;68,78;MEE
1428294;011_802R_68.1;0;0,24;011__;68,116;67,878;TEGEN
1427552;011_802V_68.1;0;0,071;011__;68,116;68,187;MEE
1431960;011_804L_68.2;0;0,027;011__;68,187;68,209;MEE
1431959;011_804R_68.2;0;0,04;011__;68,187;68,222;MEE
1432400;011_805L_68.2;0;0,537;011__;68,209;68,733;MEE
1433675;011_805R_68.2;0;0,537;011__;68,209;68,733;MEE
1432402;011_806L_68.2;0;0,479;011__;68,222;68,688;MEE
1432401;011_806R_68.2;0;0,042;011__;68,222;68,265;MEE
1432650;011_807L_68.3;0;0,438;011__;68,265;68,688;MEE
1433166;011_807R_68.3;0;0,479;011__;68,265;68,729;MEE
1431326;011_81L_69.1;0;0,04;011__;69,053;69,092;MEE
1430546;011_81R_69.1;0;0,733;011__;69,053;69,786;MEE
1429825;011_820V_68.7;0;0,035;011__;68,733;68,769;MEE
1429824;011_821L_68.8;0;0,039;011__;68,769;68,729;TEGEN
1429823;011_821V_68.8;0;0,063;011__;68,769;68,831;MEE
1433202;011_822V_68.7;0;0,041;011__;68,688;68,729;MEE
1432116;011_82L_69.1;0;0,042;011__;69,092;69,134;MEE
1439974;011_82R_69.1;0;0,789;011__;69,092;69,879;MEE
1430093;011_840ApV_68.8;0;0,032;011__;68,815;68,847;MEE
1427901;011_840AqV_68.8;0;0,032;011__;68,815;68,847;MEE
1428014;011_840AR_68.8;0;0,065;011__;68,831;68,896;MEE
1431961;011_840BL_68.8;0;0,052;011__;68,831;68,78;TEGEN
1431962;011_841R_68.8;0;0,174;011__;68,78;68,955;MEE
1432218;011_86L_69.1;0;0,63;011__;69,134;69,764;MEE
1432217;011_86R_69.1;0;0,63;011__;69,134;69,764;MEE
1429743;011_8L_67.8;0;0,659;011__;67,849;68,504;MEE
1429973;011_8R_67.8;0;0,041;011__;67,849;67,89;MEE
1429519;012_301AL_8.3;0;0,134;012__;8,257;8,391;MEE
1432117;012_301AR_8.3;0;0,284;012__;8,257;8,541;MEE
1429786;012_301BV_8.4;0;0,018;012__;8,391;8,409;MEE
1429784;012_303AL_8.4;0;11,024;012__;8,409;19,412;MEE
1429785;012_303AR_8.4;0;0,133;012__;8,409;8,541;MEE
1430344;012_303BV_8.5;0;10,859;012__;8,541;19,377;MEE
1427263;012_311L_19.4;0;0,303;012__;19,377;19,078;TEGEN
1429276;012_311pV_19.4;0;0,032;012__;19,392;19,36;TEGEN
1427269;012_311qV_19.4;0;0,032;012__;19,392;19,36;TEGEN
1429277;012_313AL_19.4;0;0,036;012__;19,377;19,412;MEE
1427394;012_313AR_19.4;0;0,798;012__;19,377;20,175;MEE
1429278;012_313BpV_19.4;0;0,032;012__;19,428;19,396;TEGEN
1430028;012_313BqV_19.4;0;0,032;012__;19,428;19,396;TEGEN
1429265;012_315L_19.4;0;0,69;012__;19,412;20,102;MEE
1429264;012_315R_19.4;0;0,689;012__;19,412;20,102;MEE
1429275;012_323pV_20.1;0;0,031;012__;20,118;20,087;TEGEN
1429263;012_323qV_20.1;0;0,031;012__;20,118;20,087;TEGEN
1427529;012_325AL_20.1;0;4,033;012__;20,102;24,125;MEE
1429981;012_325AR_20.1;0;0,073;012__;20,102;20,175;MEE
1427161;012_325BV_20.2;0;4,022;012__;20,175;24,185;MEE
1428737;012_341AL_24.1;0;9,204;012__;24,125;33,309;MEE
1429695;012_341AR_24.1;0;0,06;012__;24,125;24,185;MEE
1429749;012_341BV_24.2;0;0,017;012__;24,185;24,202;MEE
1430006;012_343AL_24.2;0;9,191;012__;24,202;33,372;MEE
1432663;012_343AR_24.2;0;0,138;012__;24,202;24,338;MEE
1432664;012_343BL_24.3;0;0,06;012__;24,338;24,278;TEGEN
1428156;012_361AL_33.3;0;0,857;012__;33,309;34,163;MEE
1430029;012_361AR_33.3;0;0,063;012__;33,309;33,372;MEE
1430030;012_361BV_33.4;0;0,031;012__;33,372;33,404;MEE
1429555;012_363L_33.4;0;0,688;012__;33,404;34,089;MEE
1430199;012_363R_33.4;0;0,689;012__;33,404;34,089;MEE
1430237;012_373V_34.1;0;0,011;012__;34,089;34,1;MEE
1430072;012_375AL_34.1;0;0,063;012__;34,1;34,163;MEE
1432150;012_375AR_34.1;0;14,042;012__;34,1;48,1;MEE
1432149;012_375AR_34.1;14,042;14,583;654__;48,1;48,641;MEE
1438843;012_375BV_34.2;0;13,979;012__;34,163;48,1;MEE
1438844;012_375BV_34.2;13,979;14,41;654__;48,1;48,531;MEE
1435221;013_231AL_88.0;0;0,058;013__;88,001;88,058;MEE
1430050;013_231AR_88.0;0;0,481;013__;88,001;88,477;MEE
1429557;013_231BV_88.1;0;0,364;013__;88,058;88,419;MEE
1427229;013_233AL_88.4;0;11,533;013__;88,419;99,9;MEE
1427165;013_233AL_88.4;11,533;11,788;502_b;99,9;100,148;MEE
1429556;013_233AR_88.4;0;0,059;013__;88,419;88,477;MEE
