ID;SPOORTAK_IDENTIFICATIE;DOELGROEP;SPOORTAK_LRS_VAN;SPOORTAK_LRS_TOT;LOKALE_SNELHEID;DATUM_VERWERKING
183011581;009_17L_114.6;T;0;0,683;40;2020-06-10
183011582;009_17R_114.6;T;0;0,681;90;2020-06-10
183011583;009_21AL_114.7;T;0;0,064;40;2020-06-10
183011584;009_21AR_114.7;T;0;0,198;40;2020-06-10
183011585;009_21AV_114.7;T;0;0,307;40;2020-06-10
183011586;009_21BV_114.7;T;0;0,229;40;2020-06-10
183011588;009_25AL_165.8;T;0;0,048;40;2020-06-10
183011589;009_25AR_165.8;T;0;0,389;60;2020-06-10
183011590;009_25AV_165.8;T;0;0,157;60;2020-06-10
183011591;009_25AV_165.8;T;0,157;0,192;90;2020-06-10
183011592;009_25AV_165.8;T;0,192;1,012;90;2020-06-10
183011593;009_25AV_165.8;T;1,012;1,113;140;2020-06-10
183011594;009_25AV_165.8;T;1,113;16,23;140;2020-06-10
183011595;009_25AV_165.8;T;16,23;16,47;140;2020-06-10
183014853;009_25BpV_165.9;T;0;0,034;40;2020-06-10
183011602;009_25BqV_165.9;T;0;0,034;40;2020-06-10
183011596;009_25BR_165.9;T;0;0,205;60;2020-06-10
183011597;009_25BR_165.9;T;0,205;0,215;90;2020-06-10
183011598;009_25BR_165.9;T;0,215;0,834;90;2020-06-10
183011599;009_25BR_165.9;T;0,834;1,153;140;2020-06-10
183011600;009_25BR_165.9;T;1,153;16,294;140;2020-06-10
183011601;009_25BR_165.9;T;16,294;16,582;140;2020-06-10
183011587;009_25V_114.9;T;0;0,396;90;2020-06-10
183011603;009_27L_165.8;T;0;0,16;40;2020-06-10
183011604;009_27R_165.8;T;0;0,227;60;2020-06-10
183011605;009_33V_115.3;T;0;0,012;90;2020-06-10
183011606;009_35AL_115.3;T;0;0,07;90;2020-06-10
183011607;009_35AL_115.3;T;0,07;0,453;90;2020-06-10
183011608;009_35AL_115.3;T;0,453;0,483;140;2020-06-10
183011609;009_35AL_115.3;T;0,483;11,128;140;2020-06-10
183011610;009_35AL_115.3;T;11,128;11,527;140;2020-06-10
183011611;009_35AR_115.3;T;0;0,061;40;2020-06-10
183011612;009_35BV_115.3;T;0;0,391;90;2020-06-10
183011613;009_35BV_115.3;T;0,391;0,401;140;2020-06-10
183011614;009_35BV_115.3;T;0,401;11,405;140;2020-06-10
183011615;009_45AL_126.7;T;0;0,06;40;2020-06-10
183011616;009_45AR_126.7;T;0;0,426;140;2020-06-10
183011617;009_45AR_126.7;T;0,426;1,048;140;2020-06-10
183011618;009_45BV_126.8;T;0;0,747;140;2020-06-10
183011619;009_45BV_126.8;T;0,747;0,929;140;2020-06-10
183011566;009_5AL_114.1;T;0;0,507;90;2020-06-10
183011567;009_5AR_114.1;T;0;0,06;40;2020-06-10
183011568;009_5AV_114.1;T;0;0,04;90;2020-06-10
183011569;009_5AV_114.1;T;0,04;0,382;130;2020-06-10
183011570;009_5AV_114.1;T;0,382;12,461;130;2020-06-10
183011571;009_5AV_114.1;T;12,461;12,506;130;2020-06-10
183011572;009_5AV_114.1;T;12,506;12,621;120;2020-06-10
183011573;009_5BL_114.1;T;0;0,057;130;2020-06-10
183011574;009_5BL_114.1;T;0,057;12,551;130;2020-06-10
183011575;009_5BL_114.1;T;12,551;12,721;130;2020-06-10
183011576;009_5BL_114.1;T;12,721;12,783;80;2020-06-10
183011577;009_5BV_114.1;T;0;0,056;130;2020-06-10
183011620;009_67AL_127.7;T;0;9,78;140;2020-06-10
183011621;009_67AL_127.7;T;9,78;9,789;140;2020-06-10
183011622;009_67AL_127.7;T;9,789;9,885;90;2020-06-10
183011623;009_67AR_127.7;T;0;0,06;40;2020-06-10
183011624;009_67BV_127.8;T;0;0,242;140;2020-06-10
183011625;009_67BV_127.8;T;0,242;9,695;140;2020-06-10
183011626;009_67BV_127.8;T;9,695;9,746;140;2020-06-10
183011627;009_67BV_127.8;T;9,746;9,885;80;2020-06-10
183011628;009_83AL_137.6;T;0;0,205;90;2020-06-10
183011629;009_83AR_137.6;T;0;0,06;40;2020-06-10
183011630;009_83BV_137.6;T;0;0,073;80;2020-06-10
183011631;009_85AL_137.7;T;0;0,073;40;2020-06-10
183011632;009_85AR_137.7;T;0;0,201;80;2020-06-10
183011633;009_85BV_137.8;T;0;0,815;90;2020-06-10
183011634;009_87L_137.9;T;0;0,619;80;2020-06-10
183011635;009_87R_137.9;T;0;0,619;40;2020-06-10
183011578;009_9L_114.2;T;0;0,678;130;2020-06-10
183011579;009_9L_114.2;T;0,678;0,748;90;2020-06-10
183011580;009_9R_114.2;T;0;0,519;40;2020-06-10
183007548;011_10L_67.9;T;0;0,729;40;2020-06-10
183007549;011_10R_67.9;T;0;0,77;40;2020-06-10
183007550;011_11L_67.9;T;0;0,034;40;2020-06-10
183007551;011_11R_67.9;T;0;0,036;40;2020-06-10
183007552;011_12L_67.9;T;0;0,727;40;2020-06-10
183007553;011_12R_67.9;T;0;0,038;40;2020-06-10
183007554;011_13L_67.9;T;0;0,074;40;2020-06-10
183007555;011_13R_67.9;T;0;0,886;40;2020-06-10
183007556;011_14L_67.9;T;0;0,662;40;2020-06-10
183007557;011_14R_67.9;T;0;0,663;40;2020-06-10
183007558;011_15L_68.0;T;0;0,642;40;2020-06-10
183007559;011_15R_68.0;T;0;0,042;40;2020-06-10
183007560;011_16L_68.0;T;0;0,544;40;2020-06-10
183007561;011_16R_68.0;T;0;0,545;40;2020-06-10
183007562;011_28L_68.5;T;0;0,339;40;2020-06-10
183007563;011_28R_68.5;T;0;0,112;40;2020-06-10
183007622;011_293AL_70.2;T;0;0,136;40;2020-06-10
183007623;011_293AR_70.2;T;0;0,06;40;2020-06-10
183007624;011_293BV_70.2;T;0;0,133;130;2020-06-10
183007625;011_295R_70.1;T;0;0,241;40;2020-06-10
183007626;011_295V_70.1;T;0;0,166;40;2020-06-10
183007627;011_297AL_70.1;T;0;0,102;80;2020-06-10
183007628;011_297AR_70.1;T;0;0,176;130;2020-06-10
183007629;011_297BV_70.0;T;0;0,009;130;2020-06-10
183007630;011_299AL_70.0;T;0;0,04;130;2020-06-10
183007631;011_299AR_70.0;T;0;0,065;40;2020-06-10
183007632;011_299BV_70.0;T;0;2,579;130;2020-06-10
183007633;011_299BV_70.0;T;2,579;2,793;130;2020-06-10
183007564;011_29V_68.6;T;0;0,057;40;2020-06-10
183007636;011_301AL_70.0;T;0;0,06;40;2020-06-10
183007637;011_301AR_70.0;T;0;2,511;130;2020-06-10
183007638;011_301AR_70.0;T;2,511;2,613;130;2020-06-10
183007640;011_301BV_69.9;T;0;0,026;40;2020-06-10
183007641;011_303L_69.9;T;0;0,027;40;2020-06-10
183007642;011_303R_69.9;T;0;0,103;40;2020-06-10
183007650;011_305L_69.9;T;0;0,042;40;2020-06-10
183007651;011_307L_69.8;T;0;0,041;40;2020-06-10
183007654;011_311L_69.8;T;0;0,205;40;2020-06-10
183007655;011_311R_69.8;T;0;0,053;40;2020-06-10
183007661;011_315L_69.6;T;0;0,04;40;2020-06-10
183007662;011_315R_69.6;T;0;0,414;40;2020-06-10
183007663;011_317L_69.6;T;0;0,278;40;2020-06-10
183007565;011_31V_68.6;T;0;0,027;40;2020-06-10
183007566;011_32V_68.6;T;0;0,04;40;2020-06-10
183007567;011_33V_68.6;T;0;0,04;40;2020-06-10
183007568;011_34V_68.6;T;0;0,026;40;2020-06-10
183007569;011_35V_68.7;T;0;0,016;40;2020-06-10
183007570;011_36V_68.7;T;0;0,018;40;2020-06-10
183014914;011_37ApV_68.7;T;0;0,031;40;2020-06-10
183007571;011_37AqV_68.7;T;0;0,031;40;2020-06-10
183007572;011_37BL_68.7;T;0;0,31;40;2020-06-10
183007573;011_37BR_68.7;T;0;0,016;40;2020-06-10
183007574;011_38L_68.7;T;0;0,218;40;2020-06-10
183007575;011_38R_68.7;T;0;0,092;40;2020-06-10
183014915;011_39ApV_68.8;T;0;0,034;40;2020-06-10
183007576;011_39AqV_68.8;T;0;0,034;40;2020-06-10
183007577;011_39BL_68.8;T;0;0,128;40;2020-06-10
183007578;011_39BR_68.8;T;0;0,124;40;2020-06-10
183007723;011_441AR_67.2;T;0;0,057;40;2020-06-10
183007724;011_441BV_67.2;T;0;0,009;130;2020-06-10
183007725;011_443L_67.2;T;0;0,139;130;2020-06-10
183007726;011_443R_67.2;T;0;0,746;40;2020-06-10
183007579;011_58L_68.9;T;0;0,052;40;2020-06-10
183007580;011_58R_68.9;T;0;0,064;40;2020-06-10
183007581;011_58V_68.9;T;0;0,071;40;2020-06-10
183007582;011_61AL_68.9;T;0;0,029;40;2020-06-10
183014846;011_61ApV_68.9;T;0;0,034;40;2020-06-10
183007584;011_61AqV_68.9;T;0;0,034;40;2020-06-10
183007583;011_61AR_68.9;T;0;0,363;40;2020-06-10
183007585;011_61BR_69.0;T;0;0,052;40;2020-06-10
183007586;011_62L_69.0;T;0;0,24;40;2020-06-10
183007587;011_62R_69.0;T;0;0,613;40;2020-06-10
183007588;011_64R_68.9;T;0;0,064;40;2020-06-10
183007589;011_65V_68.9;T;0;0,076;40;2020-06-10
183007590;011_66V_69.0;T;0;0,352;40;2020-06-10
183007591;011_67AL_69.0;T;0;0,04;40;2020-06-10
183014485;011_67ApV_69.0;T;0;0,033;40;2020-06-10
183007593;011_67AqV_69.0;T;0;0,033;40;2020-06-10
183007592;011_67AR_69.0;T;0;0,051;40;2020-06-10
183007594;011_68AL_69.0;T;0;0,029;40;2020-06-10
183007596;011_68ApV_69.0;T;0;0,034;40;2020-06-10
183015557;011_68AqV_69.0;T;0;0,034;40;2020-06-10
183007595;011_68AR_69.0;T;0;0,763;40;2020-06-10
183007597;011_68BR_69.0;T;0;0,053;40;2020-06-10
183007598;011_70L_68.8;T;0;0,232;40;2020-06-10
183007599;011_70V_68.8;T;0;0,044;40;2020-06-10
183007600;011_71L_68.9;T;0;0,256;40;2020-06-10
183007601;011_71V_68.9;T;0;0,027;40;2020-06-10
183007602;011_72L_68.9;T;0;0,275;40;2020-06-10
183007603;011_72V_68.9;T;0;0,027;40;2020-06-10
183007604;011_73L_68.9;T;0;0,924;40;2020-06-10
183007605;011_73R_68.9;T;0;0,064;40;2020-06-10
183007606;011_73V_68.9;T;0;0,62;40;2020-06-10
183007607;011_73V_68.9;T;0,62;1,505;80;2020-06-10
183007608;011_74V_68.9;T;0;0,027;40;2020-06-10
183007609;011_75R_69.0;T;0;0,065;40;2020-06-10
183007610;011_76V_69.0;T;0;0,19;40;2020-06-10
183007543;011_7L_67.8;T;0;0,027;40;2020-06-10
183007544;011_7R_67.8;T;0;0,051;40;2020-06-10
183007545;011_7V_67.8;T;0;0,345;40;2020-06-10
183007727;011_801L_68.0;T;0;0,141;40;2020-06-10
183007728;011_801R_68.0;T;0;0,835;40;2020-06-10
183007729;011_802R_68.1;T;0;0,24;40;2020-06-10
183007730;011_802V_68.1;T;0;0,071;40;2020-06-10
183007731;011_804L_68.2;T;0;0,027;40;2020-06-10
183007732;011_804R_68.2;T;0;0,04;40;2020-06-10
183007733;011_805L_68.2;T;0;0,537;40;2020-06-10
183007734;011_805R_68.2;T;0;0,537;40;2020-06-10
183007735;011_806L_68.2;T;0;0,479;40;2020-06-10
183007736;011_806R_68.2;T;0;0,042;40;2020-06-10
183007737;011_807L_68.3;T;0;0,438;40;2020-06-10
183007738;011_807R_68.3;T;0;0,479;40;2020-06-10
183007611;011_81L_69.1;T;0;0,04;40;2020-06-10
183007612;011_81R_69.1;T;0;0,733;40;2020-06-10
183007739;011_820V_68.7;T;0;0,035;40;2020-06-10
183007740;011_821L_68.8;T;0;0,039;40;2020-06-10
183007741;011_821V_68.8;T;0;0,063;40;2020-06-10
183007742;011_822V_68.7;T;0;0,041;40;2020-06-10
183007613;011_82L_69.1;T;0;0,042;40;2020-06-10
183007614;011_82R_69.1;T;0;0,789;40;2020-06-10
183014264;011_840ApV_68.8;T;0;0,032;40;2020-06-10
183007744;011_840AqV_68.8;T;0;0,032;40;2020-06-10
183007743;011_840AR_68.8;T;0;0,065;40;2020-06-10
183007745;011_840BL_68.8;T;0;0,052;40;2020-06-10
183007746;011_841R_68.8;T;0;0,174;40;2020-06-10
183007615;011_86L_69.1;T;0;0,63;40;2020-06-10
183007616;011_86R_69.1;T;0;0,63;40;2020-06-10
183007546;011_8L_67.8;T;0;0,659;40;2020-06-10
183007547;011_8R_67.8;T;0;0,041;40;2020-06-10
183007634;012_301AL_8.3;T;0;0,134;80;2020-06-10
183007635;012_301AR_8.3;T;0;0,284;140;2020-06-10
183007639;012_301BV_8.4;T;0;0,018;140;2020-06-10
183007643;012_303AL_8.4;T;0;10,691;140;2020-06-10
183007644;012_303AL_8.4;T;10,691;10,785;140;2020-06-10
183007645;012_303AL_8.4;T;10,785;11,024;80;2020-06-10
183007646;012_303AR_8.4;T;0;0,133;80;2020-06-10
183007647;012_303BV_8.5;T;0;10,527;140;2020-06-10
183007648;012_303BV_8.5;T;10,527;10,664;140;2020-06-10
183007649;012_303BV_8.5;T;10,664;10,859;80;2020-06-10
183007652;012_311L_19.4;T;0;0,303;40;2020-06-10
183014147;012_311pV_19.4;T;0;0,032;40;2020-06-10
183007653;012_311qV_19.4;T;0;0,032;40;2020-06-10
183007656;012_313AL_19.4;T;0;0,036;40;2020-06-10
183007657;012_313AR_19.4;T;0;0,798;80;2020-06-10
183014148;012_313BpV_19.4;T;0;0,032;40;2020-06-10
183007658;012_313BqV_19.4;T;0;0,032;40;2020-06-10
183007659;012_315L_19.4;T;0;0,69;40;2020-06-10
183007660;012_315R_19.4;T;0;0,689;80;2020-06-10
183014146;012_323pV_20.1;T;0;0,031;40;2020-06-10
183007664;012_323qV_20.1;T;0;0,031;40;2020-06-10
183007665;012_325AL_20.1;T;0;0,258;80;2020-06-10
183007666;012_325AL_20.1;T;0,258;0,494;140;2020-06-10
183007667;012_325AL_20.1;T;0,494;4,033;140;2020-06-10
183007668;012_325AR_20.1;T;0;0,073;40;2020-06-10
183007669;012_325BV_20.2;T;0;0,025;80;2020-06-10
183007670;012_325BV_20.2;T;0,025;0,241;140;2020-06-10
183007671;012_325BV_20.2;T;0,241;4,022;140;2020-06-10
183007672;012_341AL_24.1;T;0;9,07;140;2020-06-10
183007673;012_341AL_24.1;T;9,07;9,204;140;2020-06-10
183007674;012_341AR_24.1;T;0;0,06;40;2020-06-10
183007675;012_341BV_24.2;T;0;0,017;140;2020-06-10
183007676;012_343AL_24.2;T;0;9,139;140;2020-06-10
183007677;012_343AL_24.2;T;9,139;9,191;140;2020-06-10
183007678;012_343AR_24.2;T;0;0,138;40;2020-06-10
183007679;012_343BL_24.3;T;0;0,06;40;2020-06-10
183007681;012_361AL_33.3;T;0;0,857;140;2020-06-10
183007682;012_361AR_33.3;T;0;0,063;40;2020-06-10
183007683;012_361BV_33.4;T;0;0,031;140;2020-06-10
183007684;012_363L_33.4;T;0;0,688;140;2020-06-10
183007685;012_363R_33.4;T;0;0,689;40;2020-06-10
183007686;012_373V_34.1;T;0;0,011;140;2020-06-10
183007687;012_375AL_34.1;T;0;0,063;40;2020-06-10
183007688;012_375AR_34.1;T;0;0,222;140;2020-06-10
183007689;012_375AR_34.1;T;0,222;14,411;140;2020-06-10
183007690;012_375AR_34.1;T;14,411;14,583;140;2020-06-10
183007691;012_375BV_34.2;T;0;0,149;140;2020-06-10
183007692;012_375BV_34.2;T;0,149;14,313;140;2020-06-10
183007693;012_375BV_34.2;T;14,313;14,41;140;2020-06-10
183011675;013_231AL_88.0;T;0;0,058;40;2020-06-10
183011676;013_231AR_88.0;T;0;0,481;140;2020-06-10
183011677;013_231BV_88.1;T;0;0,364;140;2020-06-10
183011678;013_233AL_88.4;T;0;2,74;140;2020-06-10
183011679;013_233AL_88.4;T;2,74;5,438;120;2020-06-10
183011680;013_233AL_88.4;T;5,438;5,554;140;2020-06-10
183011681;013_233AL_88.4;T;5,554;11,712;140;2020-06-10
183011682;013_233AL_88.4;T;11,712;11,725;140;2020-06-10
183011683;013_233AL_88.4;T;11,725;11,788;120;2020-06-10
183011684;013_233AR_88.4;T;0;0,059;40;2020-06-10
183011685;013_233BV_88.5;T;0;2,676;140;2020-06-10
183011686;013_233BV_88.5;T;2,676;5,379;120;2020-06-10
183011687;013_233BV_88.5;T;5,379;5,495;140;2020-06-10
183011688;013_233BV_88.5;T;5,495;11,623;140;2020-06-10
183011689;013_233BV_88.5;T;11,623;11,726;140;2020-06-10
183011690;013_233BV_88.5;T;11,726;11,729;80;2020-06-10
183010088;017_1021AL_26.8;T;0;0,084;60;2020-06-10
183010089;017_1021BR_26.9;T;0;0,068;40;2020-06-10
183010090;017_1021BV_26.9;T;0;0,052;60;2020-06-10
183010091;017_1023AR_26.8;T;0;0,112;60;2020-06-10
183010092;017_1023BV_26.9;T;0;0,333;60;2020-06-10
183009933;017_11AL_49.5;T;0;0,157;140;2020-06-10
183009934;017_11AL_49.5;T;0,157;12,007;140;2020-06-10
183009935;017_11AR_49.5;T;0;0,059;40;2020-06-10
183009936;017_11BV_49.5;T;0;0,002;110;2020-06-10
183009937;017_11BV_49.5;T;0,002;0,455;140;2020-06-10
183009938;017_11BV_49.5;T;0,455;11,89;140;2020-06-10
183009948;017_27L_61.4;T;0;0,119;40;2020-06-10
183009949;017_27R_61.4;T;0;0,764;140;2020-06-10
183009950;017_29AL_61.5;T;0;0,674;140;2020-06-10
183009951;017_29AR_61.5;T;0;0,06;40;2020-06-10
183009952;017_29BV_61.5;T;0;0,555;40;2020-06-10
183010020;017_317BV_24.1;T;0;0,38;80;2020-06-10
183009953;017_31AL_62.1;T;0;0,06;40;2020-06-10
183009954;017_31AR_62.1;T;0;0,09;40;2020-06-10
183009955;017_31BV_62.1;T;0;7,21;140;2020-06-10
183009956;017_31BV_62.1;T;7,21;7,406;140;2020-06-10
183010021;017_333AL_24.5;T;0;0,173;80;2020-06-10
183010022;017_333AR_24.5;T;0;0,183;80;2020-06-10
183010023;017_333BV_24.6;T;0;2,167;140;2020-06-10
